date_time,ActPow,ActPow_stdev,ActPow_min,ActPow_max,ROT,ROT_stdev,ROT_min,ROT_max,Pitch,Pitch_stdev,Pitch_min,Pitch_max,yaw,yaw_stdev,Wsp_44m,Wsp_44m_stdev,TI_44m,Wdir_41m,Wdir_41m_stdev,AirAbs_70m,Press_enc_2m,RH_2m
01-01-2023 00:00,-1.06869,0.764328,-6.3,-0.6,18.4477,1.76037,15.2,20.3,1.32638,0.79911,-0.03,2.95,191.953,8.2455,3.59764,0.266969,7.420661208,189.303,5.03607,9.1059,1000.19,99.2582
01-01-2023 00:10,-1.03223,0.805093,-5.6,-0.6,20.223,0.0422441,20.1,20.3,2.29086,0.624869,0.87,3.58,184.168,3.24322,4.04453,0.224817,5.558540108,188.336,4.32561,9.0629,1000.01,99.2022
01-01-2023 00:20,-0.980143,0.836413,-8.2,-0.7,20.2212,0.0467446,20,20.3,2.5575,0.654128,0.87,4.39,186.459,2.8992,4.2695,0.33155,7.765553241,187.38,5.53469,9.05956,999.864,99.1519
01-01-2023 00:30,-1.30976,1.08539,-8.5,-0.7,20.2236,0.0433205,20.1,20.3,2.57907,0.768218,0.77,4.22,183.715,2.90021,4.32317,0.34498,7.979798151,186.668,5.46125,9.0587,999.722,99.1269
01-01-2023 00:40,14.232,27.7035,-34.7,134.3,19.4361,1.53874,15.7,22.2,2.19538,2.14587,-2.65,4.67,173.804,1.94374,4.45534,0.453759,10.18461401,179.665,4.58699,9.07963,999.615,99.1004
01-01-2023 00:50,46.3743,14.0169,20.1,95,16.2458,0.244865,15.9,17.5,-0.701,0.609262,-2.56,0.87,175.789,3.03721,4.83165,0.561752,11.62651966,179.027,6.78546,9.05311,999.515,99.0451
01-01-2023 01:00,52.9711,21.0921,-49.3,117.8,16.4701,0.670001,15.8,20.1,-0.968385,0.858192,-2.84,0.87,173.506,2.37473,4.98378,0.554441,11.12491317,179.665,6.18312,9.06159,999.267,98.9914
01-01-2023 01:10,69.6081,24.9956,15.2,173,17.0818,1.52669,15.8,24.3,-1.1746,0.812674,-2.48,0.41,176.814,0.000291491,5.19695,0.70272,13.52177627,180.065,6.66122,9.12967,999.119,98.9609
01-01-2023 01:20,95.116,29.9998,-30.2,159.5,17.8631,1.83571,15.9,24.7,-1.41234,0.868256,-2.65,0.5,183.35,5.18084,6.3676,0.90969,14.28624396,191.819,8.07415,9.36154,999.016,98.9516
01-01-2023 01:30,179.164,31.4464,71.6,203.1,18.9315,0.932995,15.9,21.4,-1.41899,0.432955,-2.65,0.32,197.16,3.81566,6.92715,0.848157,12.24395926,201.573,6.61637,9.60608,998.898,98.9238
01-01-2023 01:40,137.289,43.1172,12,275.5,19.2866,2.20389,16.3,24.6,-1.58232,0.769596,-2.75,0.87,205.874,2.8564,6.60724,1.02795,15.55787234,209.079,5.83144,9.74822,998.825,98.974
01-01-2023 01:50,90.1313,36.9979,-13.4,215.4,17.7249,1.81205,15.8,24.2,-1.37256,0.803757,-2.65,0.24,213.286,0.00207944,5.3394,0.746636,13.98353122,212.196,6.82043,9.78544,998.773,98.9816
01-01-2023 02:00,191.247,111.266,-34.9,458.5,20.7646,3.2507,15.9,26.7,-1.54364,0.895943,-2.56,3.58,220.546,6.10105,6.84244,1.64183,23.99477813,226.761,12.1089,10.1724,998.706,99.0432
01-01-2023 02:10,468.768,170.406,-12.9,861.9,24.7149,1.90875,18.3,27.2,-0.596077,3.02211,-2.84,15.39,236.208,3.49556,9.88038,1.83196,18.54144841,237.586,7.93632,10.7235,998.72,98.9544
01-01-2023 02:20,364.161,167.452,97.8,857.6,23.5826,2.0361,19.9,26.6,-1.45589,1.01541,-2.65,6.48,235.258,2.53973,8.72808,1.50427,17.23488073,236.811,8.32431,10.6957,998.718,98.5071
01-01-2023 02:30,131.78,58.5329,-5.8,297.7,19.9583,1.81521,16.3,24.5,-0.968024,1.33005,-2.65,9.64,231.265,3.58297,6.38974,1.11007,17.37267671,230.947,8.14356,10.5387,998.78,98.9698
01-01-2023 02:40,200.082,108.041,18,456.2,20.3644,3.14146,15.8,26,-1.54055,0.937366,-3.83,3.86,225.596,0.0560751,7.07922,1.90045,26.84551533,223.971,8.96407,10.547,998.809,99.5061
01-01-2023 02:50,439.629,168.775,-10.6,861.4,24.6697,1.9857,18.4,27.3,-1.1551,2.2058,-2.65,15.29,231.553,3.10517,9.35756,1.4464,15.45705766,233.158,7.90418,10.7413,998.847,99.17
01-01-2023 03:00,390.195,155.965,118,817.8,24.0048,1.88371,20.1,27.1,-1.59399,0.772768,-2.65,0.24,233.245,0.058011,9.09647,1.84723,20.30716102,233.146,8.22862,10.6859,998.847,99.2406
01-01-2023 03:10,390.272,153.158,73,806,24.0475,1.83732,20.4,26.8,-1.64837,0.647611,-2.56,0.14,233.208,0.0742807,9.47378,1.51093,15.94850795,234.774,8.89101,10.7255,998.857,99.1045
01-01-2023 03:20,565.983,134.386,277.1,862.3,25.738,0.780451,22.8,27.2,-1.48386,0.778357,-2.65,3.12,233.213,0.0742591,8.37283,1.49562,17.86271302,235.331,9.11285,10.5754,999.005,99.2454
01-01-2023 03:30,493.495,152.628,177.7,865.5,25.0933,1.5648,20.1,27,-1.48439,0.850828,-2.56,4.85,233.226,0.0735991,9.55028,1.58525,16.59901684,236.648,7.74816,10.5094,999.049,99.647
01-01-2023 03:40,517.036,151.26,209.8,871.7,25.5032,1.08906,21.4,27,-1.53373,0.986531,-2.84,5.85,233.245,0.0298167,9.61737,1.58945,16.52685823,236.142,8.29498,10.4631,999.098,99.6384
01-01-2023 03:50,500.102,156.615,147.1,867.4,25.3161,1.01313,20.9,27.3,-1.58515,1.00607,-3.29,4.75,235.186,2.68607,9.90287,1.69577,17.12404607,235.223,8.75697,10.4092,999.07,99.6824
01-01-2023 04:00,510.59,141.247,170.9,853.2,25.4875,0.974024,21.1,27,-1.60063,0.767225,-2.56,6.84,238.988,0.0681341,9.71298,1.48356,15.27398891,237.685,8.22799,10.3922,998.972,99.6586
01-01-2023 04:10,571.87,157.417,232.1,870.1,25.7711,0.780209,22,27.7,-1.21636,1.55594,-2.75,8.2,238.996,0.0815997,9.83382,1.48249,15.07546496,237.708,7.16066,10.4122,999.026,99.6208
01-01-2023 04:20,550.559,188.656,154.5,865.5,25.3425,1.1577,21.2,27.3,-1.14545,1.40213,-2.65,6.75,239.051,0.0397401,10.0935,1.78674,17.70194513,235.719,8.10002,10.3873,999.014,99.5987
01-01-2023 04:30,420.772,167.619,84.1,869.5,24.5723,1.38042,20.9,27.2,-1.62036,0.874846,-2.56,6.12,235.784,3.72744,9.11195,2.23295,24.50569743,235.379,8.21819,10.2937,999.025,99.5376
01-01-2023 04:40,497.164,149.659,169.5,863.3,25.6285,0.89579,22.6,27.6,-1.57804,0.872349,-2.65,3.58,231.793,1.12888,9.05345,1.50404,16.61289939,234.094,8.61757,10.2929,999.114,99.6223
01-01-2023 04:50,539.125,171.454,208.7,869.5,25.5091,1.02483,21.8,27.1,-1.14496,1.73869,-2.65,7.75,236.581,2.28252,9.56395,2.04493,21.38169408,235.895,8.61751,10.3858,999.138,99.4782
01-01-2023 05:00,541.211,169.592,208.1,869.4,25.256,1.4966,20.3,27.4,-1.01787,1.99537,-2.93,10.46,237.591,0.0721441,11.485,1.82843,15.92014473,239.956,7.11121,10.4724,999.258,99.2587
01-01-2023 05:10,707.884,134.021,284.7,877.4,26.0254,0.499849,23.1,27.6,0.357736,3.04264,-2.75,13.16,241.985,2.33383,11.7395,2.25009,19.16673098,240.062,8.49845,10.4692,999.351,98.9893
01-01-2023 05:20,584.559,157.503,107,872.1,25.8474,0.588599,23.4,27.2,-1.10264,1.38816,-2.65,7.56,234.24,0.0671035,10.8796,1.72027,15.81187924,237.864,7.47556,10.4401,999.525,99.2168
01-01-2023 05:30,555.37,163.492,174.3,874.5,25.6095,1.13443,20.4,27.3,-1.27284,1.04353,-2.65,4.67,234.225,0.0792264,10.229,1.86533,18.23560433,236.049,8.80315,10.404,999.571,99.2016
01-01-2023 05:40,587.847,185.926,223.7,878.2,25.7698,0.75587,22.3,27.3,-0.662267,2.17808,-2.75,9.37,234.264,0.0603537,10.4401,1.72148,16.48908611,236.876,7.82359,10.4153,999.679,99.3301
01-01-2023 05:50,594.875,190.042,219.6,879.1,25.8199,0.846921,21.6,27.4,-0.366418,2.69153,-2.75,10.82,238.222,2.57551,10.8923,2.07642,19.06325317,237.141,8.56661,10.4179,999.749,99.1709
01-01-2023 06:00,758.603,115.162,392.5,875.6,26.0977,0.399826,24.7,27.6,1.52581,3.41835,-2.65,11.85,239.939,0.0765262,12.2515,1.91362,15.61950828,241.423,7.77149,10.473,999.969,98.3685
01-01-2023 06:10,670.624,151.612,287.1,873.8,26.0373,0.507481,23.5,27.9,0.130226,2.91147,-3.01,12.13,244.874,2.72445,12.1468,1.8276,15.04597552,244.024,6.93642,10.5052,1000.08,98.0655
01-01-2023 06:20,636.683,176.744,261.9,873.7,25.4648,1.35455,20.1,27.3,-0.570142,1.99749,-3.37,7.75,246.419,0.0830533,11.4151,1.98708,17.40744757,242.156,7.08045,10.4832,1000.18,97.8023
01-01-2023 06:30,620.589,175.258,280,870.4,25.8092,0.761113,21.7,27.4,-0.469802,2.2863,-2.65,8.92,243.709,2.81629,11.8363,2.08701,17.63226748,242.011,7.94711,10.6364,1000.29,97.1533
01-01-2023 06:40,731.073,144.845,271.9,878.2,25.9462,0.514493,24,27.3,0.940288,3.19651,-2.56,11.29,243.94,3.4766,11.8567,1.72864,14.57939831,242.646,6.89677,10.6406,1000.33,96.8096
01-01-2023 06:50,772.153,101.169,447.9,874.4,26.1123,0.437106,24.9,27.4,1.78156,3.62878,-2.65,14.18,242.367,2.48196,12.6836,1.96465,15.48976716,241.643,7.67259,10.8698,1000.36,95.2184
01-01-2023 07:00,747.375,112.484,414.7,874.1,26.102,0.385086,25.1,27.2,0.931379,3.05879,-2.56,11.01,246.452,0.0863938,12.9332,1.95176,15.0910446,243.703,7.35879,10.848,1000.55,94.7403
01-01-2023 07:10,733.854,122.353,429,875.2,26.0462,0.467619,24.4,27.4,1.37424,4.04202,-2.75,14,246.419,0.0798606,12.2304,1.99218,16.28868415,244.149,7.20219,10.8823,1000.79,94.448
01-01-2023 07:20,795.869,98.8894,415.8,883,26.142,0.378157,25,27.5,3.29012,3.7706,-2.56,12.22,244.577,2.97503,13.1127,1.58775,12.10844188,241.743,7.10586,11.0322,1001.02,92.9458
01-01-2023 07:30,662.374,163.847,246.6,879.3,26.0402,0.47152,24.2,27.3,-0.0910333,2.39786,-2.48,8.83,239.769,0.0756362,11.876,2.03748,17.15621316,239.748,7.91627,11.0717,1001.1,91.0582
01-01-2023 07:40,765.083,106.003,428.2,875.6,26.1261,0.423541,24.6,27.6,1.79722,3.41203,-2.38,12.6,239.799,0.0676965,12.7842,2.16051,16.8997688,240.383,7.25213,11.1821,1001.14,89.7049
01-01-2023 07:50,649.834,148.246,283.4,871.2,26.1004,0.418238,24.3,27.3,-0.601408,1.80535,-2.56,9.28,239.782,0.0723297,11.0464,2.15434,19.50260817,239.941,7.54639,11.0775,1001.24,90.021
01-01-2023 08:00,487.346,138.699,158.2,862.5,25.5265,0.96028,20.9,27.1,-1.64547,0.830606,-2.65,4.03,239.747,0.0707129,10.0021,1.69471,16.94354616,239.405,7.61519,11.0071,1001.39,91.2236
01-01-2023 08:10,571.008,172.636,134.6,867.5,25.758,0.880423,21.7,27,-1.24573,1.17658,-2.65,4.39,239.766,0.0683503,10.3513,1.65135,15.95307061,239.993,7.86877,11.0592,1001.5,91.0355
01-01-2023 08:20,590.779,175.872,273,870.9,25.5939,1.02189,21.8,27.3,-0.925251,1.74424,-2.56,6.75,239.805,0.052611,10.3975,1.63653,15.73974777,238.909,7.54118,11.0572,1001.77,90.2295
01-01-2023 08:30,669.322,152.835,307.3,870.9,25.9636,0.591521,23.5,27.8,-0.217481,2.25115,-2.56,9.28,239.802,0.0596441,10.8194,1.96118,18.12662413,238.668,8.62336,11.0769,1002,90.3259
01-01-2023 08:40,436.284,152.323,94,864.7,25.2219,1.11837,20.8,27,-1.7282,0.737334,-2.65,4.85,237.535,2.95677,9.47568,1.87179,19.75366522,233.653,8.16108,11.0395,1002.12,90.489
01-01-2023 08:50,516.912,178.665,161.8,875.8,25.4754,1.38693,20.6,27.5,-1.47164,1.14384,-2.84,7.84,233.159,0.523666,9.00731,1.68565,18.7142219,236.946,8.8379,11.0276,1002.2,90.2259
01-01-2023 09:00,501.628,175.314,229.4,866.9,25.5156,0.904681,21.4,27,-1.46345,1.11867,-2.65,4.75,238.854,3.36931,10.254,1.72449,16.81775966,240.294,7.66263,11.071,1002.24,89.5862
01-01-2023 09:10,471.094,139.857,215.3,870,25.6488,0.866414,21.9,27,-1.73725,0.745215,-2.56,3.49,241.435,0.00903624,9.1807,1.43985,15.68349182,239.53,7.62183,10.921,1002.5,91.1925
01-01-2023 09:20,384.132,161.945,74.6,849.8,24.4339,1.72027,20.3,27,-1.65356,0.736408,-2.65,2.95,236.075,3.73305,8.63693,1.56649,18.13707561,235.918,8.45642,10.8694,1002.49,92.1689
01-01-2023 09:30,441.924,184.987,107.7,865.9,24.2921,1.98281,20.3,27,-1.6353,0.851617,-2.65,6.84,237.004,2.34831,9.56884,1.65424,17.28774713,238.93,9.08617,10.8998,1002.61,91.3996
01-01-2023 09:40,468.366,136.53,235,867,25.5729,0.706828,23.2,26.9,-1.69573,0.789155,-2.56,4.12,242.199,2.07689,10.0864,1.51329,15.00334568,242.258,6.72782,10.8098,1002.85,90.5594
01-01-2023 09:50,498.091,184.649,160.4,873.2,25.2988,1.17591,21.6,27.4,-1.23946,1.6827,-2.56,7.75,239.465,3.48734,9.69118,1.70084,17.55035754,239.554,8.43316,10.3385,1003.02,94.0686
01-01-2023 10:00,588.45,168.622,206.1,871.9,25.1531,1.48504,21,27.3,-1.13641,1.31007,-2.75,7.38,240.598,0.0707867,10.7859,1.63661,15.17366813,240.542,6.89156,10.6139,1003.26,93.7062
01-01-2023 10:10,468.6,187.097,115.4,865.5,24.8836,1.48464,20.9,27.2,-1.49457,1.11304,-2.65,6.38,243.936,3.16613,10.5172,1.537,14.61407616,239.719,6.99739,10.6624,1003.45,93.4999
01-01-2023 10:20,525.069,171.32,139.4,873.4,25.1339,1.289,21.6,27,-1.20543,1.79721,-2.56,9.19,239.731,1.40967,8.94581,1.54043,17.21951918,236.436,8.444,10.6777,1003.6,93.255
01-01-2023 10:30,568.812,170.495,119,870.3,25.6889,0.883235,22,27.3,-1.24558,1.05357,-2.75,4.3,237.152,3.09626,9.72973,1.88697,19.39382108,238.203,8.62157,10.744,1003.7,92.5145
01-01-2023 10:40,585.259,189.223,60.5,873.3,25.6896,0.927863,22,27.4,-0.420222,2.94441,-2.48,12.32,240.903,2.14961,11.132,1.90008,17.06857929,240.552,7.44646,10.8694,1003.81,89.5918
01-01-2023 10:50,723.323,129.378,419.2,872.8,26.1344,0.390452,25.1,27.5,0.832217,3.40904,-2.48,13.8,242.056,3.72399,11.1287,2.26664,20.36747412,238.717,8.3026,10.8751,1004.01,88.2435
01-01-2023 11:00,728.61,132.432,301.8,871,26.0327,0.455601,24,27.3,0.914245,3.26801,-2.48,13.9,239.766,2.84817,12.3951,2.08771,16.84299918,239.874,7.32237,10.8723,1004.24,86.7271
01-01-2023 11:10,664.88,157.939,336.4,873,25.9364,0.706171,21.9,27.4,-0.246684,2.4447,-2.75,10.73,241.885,2.74302,11.4431,1.88066,16.43491305,241.074,7.65717,10.796,1004.41,86.2574
01-01-2023 11:20,675.132,153.481,313,872.3,25.9509,0.533305,22.6,27.2,-0.3694,2.02861,-2.56,8.01,243.669,0.0573595,11.2743,1.93791,17.18880637,243.292,7.43166,10.7135,1004.53,86.2245
01-01-2023 11:30,703.531,147.967,307.6,869.2,26.0946,0.401755,24.5,27.9,0.22821,2.62501,-2.65,10.37,243.688,0.0685767,11.9396,1.82942,15.32235699,240.816,7.52533,10.6803,1004.74,85.5349
01-01-2023 11:40,745.742,140.41,317.3,876.8,26.0594,0.433176,24.9,27.8,1.03579,3.01484,-2.65,10.28,243.688,0.0719112,12.3952,1.95482,15.77076226,243.755,6.6373,10.6783,1005.01,82.7868
01-01-2023 11:50,812.197,72.7218,434.6,876.3,26.1526,0.379542,24.9,27.7,3.32229,3.63102,-2.75,12.69,243.646,0.0808154,12.4612,2.24193,17.99132443,243.397,6.92932,10.5834,1005.16,81.7967
01-01-2023 12:00,755.143,159.965,273.3,887.2,26.0193,0.651644,22.3,28.2,2.97162,3.94184,-3.11,11.48,243.665,0.0780168,12.8271,1.80548,14.07550817,242.212,7.06425,10.5345,1005.27,82.0865
01-01-2023 12:10,744.988,125.055,362.8,872.6,25.9987,0.55596,22.6,27.5,1.2388,3.2265,-2.48,10.64,243.661,0.0702982,12.5828,1.51315,12.02554972,242.584,6.66458,10.4647,1005.28,81.474
01-01-2023 12:20,787.277,100.661,407.3,874.8,26.109,0.3857,25,27.2,2.49545,3.64186,-2.48,13.24,243.66,0.0716236,12.8227,1.79249,13.97900303,243.726,7.03462,10.4351,1005.32,81.838
01-01-2023 12:30,710.729,145.161,311.5,872,25.905,0.698108,22.9,27.6,0.454384,2.78898,-2.65,10.28,243.69,0.0590917,12.4272,1.80314,14.50970246,245.648,6.68236,10.3678,1005.39,81.7078
01-01-2023 12:40,724.286,149.266,333.8,882.8,26.0756,0.413667,24.6,27.4,0.651788,2.83052,-2.65,11.01,243.66,0.0633448,11.5554,1.71659,14.85527125,243.235,7.5806,10.3614,1005.34,81.4829
01-01-2023 12:50,732.521,138.299,260.5,875.4,25.9788,0.484801,23.7,27.3,0.687713,2.90346,-2.75,11.48,243.714,0.0225792,11.3038,1.92844,17.06009944,242.115,7.47557,10.3056,1005.63,80.2042
01-01-2023 13:00,712.344,142.782,328.4,871.6,26.1192,0.360376,25.1,27.4,0.727041,3.3174,-2.65,12.13,243.689,0.0386573,11.5511,2.03504,17.61776839,245.726,8.2336,10.2198,1005.79,80.5139
01-01-2023 13:10,765.774,103.574,365.6,873.1,26.1222,0.388115,24.7,27.4,1.24656,2.81185,-3.2,8.92,246.617,2.36566,11.6684,1.91777,16.4355308,247.539,6.76441,10.1271,1005.86,80.2782
01-01-2023 13:20,602.774,161.654,228.9,873.6,25.9162,0.443161,24.5,27.1,-0.999059,1.62511,-2.65,6.84,248.567,0.0577882,10.9288,1.49318,13.6628425,248.321,5.83659,10.0382,1006.12,80.885
01-01-2023 13:30,651.93,138.722,315.3,870.1,26.103,0.388279,24.9,27.6,-0.740011,1.5603,-2.93,6.75,248.598,0.0329655,11.3433,1.62396,14.31656635,249.542,6.59047,10.0194,1006.3,81.1648
01-01-2023 13:40,617.566,162.852,271.8,872.7,25.6262,1.25505,20.5,27.1,-1.05296,1.22398,-2.56,6.48,248.598,0.00727886,10.585,1.41655,13.38269179,248.028,7.01355,9.92902,1006.59,81.7016
01-01-2023 13:50,514.034,168.292,163.6,865.5,25.4764,0.886646,22.4,26.8,-1.46193,1.20108,-2.56,6.02,248.596,0.00760125,10.4467,1.29891,12.43359974,245.134,6.21502,9.94774,1006.8,81.9299
01-01-2023 14:00,520.792,186.359,89,867.8,24.8765,1.76653,19.8,27.2,-1.37756,1.0275,-2.56,6.02,247.468,2.47504,10.0197,1.4515,14.48639356,244.165,6.61489,9.88854,1007,81.8883
01-01-2023 14:10,666.267,144.102,322.7,865.6,26.0738,0.335604,25,27.2,-0.771787,1.47177,-2.65,5.75,246.822,2.85223,10.9644,1.41001,12.85982964,246.864,5.43151,9.87769,1007.16,80.7751
01-01-2023 14:20,599.733,137.836,308.2,862.3,25.9263,0.572541,23.5,27.1,-1.28783,1.18546,-2.65,5.49,248.666,0.0065739,9.74028,1.49575,15.35635629,248.206,5.61636,9.76831,1007.32,81.6828
01-01-2023 14:30,590.483,177.878,243.4,876.1,25.6341,0.776485,22.9,27.1,-0.925029,1.76438,-2.65,8.29,248.657,0.0110463,10.1474,1.3836,13.63505985,246.313,5.98116,9.7434,1007.53,81.0758
01-01-2023 14:40,547.975,150.238,243.6,861.4,25.7257,0.780514,22.7,27.2,-1.46591,0.868987,-2.56,2.86,248.643,0.00835176,10.3731,1.46723,14.1445266,245.316,7.22989,9.72903,1007.72,79.9307
01-01-2023 14:50,522.591,164.466,186.8,865.9,25.0125,1.60905,20,27,-1.48012,0.861358,-2.48,3.86,248.643,0.00626341,9.8702,1.65673,16.78513725,245.361,6.02327,9.63795,1007.87,79.789
01-01-2023 15:00,519.732,146.645,242.5,863.2,25.4808,0.9022,21.8,26.9,-1.54027,0.831319,-2.65,4.03,248.335,1.24343,9.73013,1.52712,15.69474877,244.256,6.88412,9.56974,1008.09,80.9246
01-01-2023 15:10,400.989,121.935,154.7,739.1,24.5104,1.34123,21,26.6,-1.778,0.559492,-2.56,-0.12,243.083,0.0572903,8.92236,1.50879,16.91025738,242.62,7.32161,9.57108,1008.23,80.613
01-01-2023 15:20,432.807,163.113,138.3,852.5,24.7572,1.61264,20.4,27.1,-1.66542,0.701276,-2.75,3.12,243.104,0.0704014,8.9218,1.68055,18.83646411,242.115,6.68491,9.54303,1008.27,80.5398
01-01-2023 15:30,305.186,128.925,86.4,835.1,23.0404,1.89391,20.2,26.9,-1.56986,0.713762,-2.56,0.87,243.012,0.0096232,8.97865,1.31311,14.62481014,241.162,7.97492,9.44258,1008.45,80.8904
01-01-2023 15:40,308.253,122.364,89.4,647.9,23.4257,2.37436,20.1,26.8,-1.65172,0.742409,-2.75,1.77,243.016,0.004967,8.67738,1.47256,16.9700847,243.425,6.98417,9.35507,1008.53,81.3037
01-01-2023 15:50,392.445,100.735,192.6,763.4,24.6404,1.35397,20.4,26.6,-1.84079,0.551701,-2.75,-0.03,243.017,0.00786728,9.09265,1.4466,15.90951938,243.849,7.65513,9.34652,1008.88,81.1165
01-01-2023 16:00,440.896,146.371,159.2,816.9,25.2985,1.23689,20.9,27,-1.69702,0.63774,-2.56,0.14,243.016,0.0078724,9.29591,1.04005,11.18819692,239.352,7.60288,9.33435,1009.12,80.5591
01-01-2023 16:10,397.085,130.708,158.9,848.2,24.6257,1.4281,20.8,26.9,-1.7673,0.642434,-2.56,2.59,238.163,2.09772,9.0218,1.28453,14.23807126,238.389,7.27379,9.25696,1009.21,80.5444
01-01-2023 16:20,438.474,160.223,162.3,861.6,24.6131,1.75378,20.4,26.9,-1.63335,0.822488,-2.65,3.49,234.734,3.62182,8.69065,1.92434,22.14261827,231.149,9.16053,9.18245,1009.28,81.8335
01-01-2023 16:30,356.742,95.3558,167.9,641.5,24.819,1.12322,20.9,26.8,-1.84608,0.617043,-2.56,-0.3,229.465,0.0668562,9.12141,1.83893,20.16061494,230.387,7.919,9.10221,1009.43,83.1817
01-01-2023 16:40,290.83,92.2836,117.1,636.9,22.8545,1.70895,19.9,26.2,-1.59817,0.823906,-2.65,0.87,229.446,0.0632888,8.06495,1.4711,18.24062674,230.404,8.26021,8.96907,1009.58,84.1846
01-01-2023 16:50,357.867,135.362,80.4,769.8,23.5878,1.91912,20,26.9,-1.65455,0.726742,-2.56,2.59,229.381,0.0246096,8.20252,1.69128,20.61903323,231.137,8.43165,8.92553,1009.64,84.5285
01-01-2023 17:00,429.125,165.162,102.2,859.4,25.2136,1.18281,21.4,26.7,-1.67058,0.697671,-2.65,3.49,232.343,2.7336,8.55735,1.74938,20.44298227,234.271,7.76389,8.9506,1009.89,84.1515
01-01-2023 17:10,426.176,142.654,120.2,833.8,24.5686,1.67127,20.4,26.8,-1.71996,0.633309,-2.65,0.41,234.928,0.054275,9.47275,1.58396,16.72124458,233.477,8.96,9.01664,1010.06,83.261
01-01-2023 17:20,464.861,154.262,129.1,868,25.6549,0.493662,23.4,27.1,-1.71104,0.763705,-2.56,4.3,234.977,0.0607393,9.44355,1.59568,16.89705396,234.844,8.68861,9.01415,1010.17,82.9171
01-01-2023 17:30,415.897,191.134,145,864.2,24.8675,1.54807,20.4,27.1,-1.5784,0.810148,-2.56,3.76,237.271,2.21889,9.20278,1.8511,20.11458583,238.744,7.78476,9.0556,1010.35,81.8791
01-01-2023 17:40,268.598,79.4396,112.9,537.7,22.1686,1.68044,19.7,25.9,-1.46709,0.805597,-2.65,0.32,237.302,2.78693,7.9687,1.15649,14.51292669,236.385,7.88363,9.01048,1010.35,81.8418
01-01-2023 17:50,167.127,100.142,-7.3,459.4,19.9276,2.59535,15.8,26.2,-1.18808,1.313,-2.65,8.83,235.831,4.14855,6.81709,1.54164,22.61439005,234.082,9.34456,8.95044,1010.38,82.4985
01-01-2023 18:00,254.325,103.996,17.9,457.6,21.8402,3.11505,15.8,26.3,-1.22836,1.60917,-2.75,9.11,236.041,1.88814,7.77979,1.50767,19.37929946,232.969,8.43789,9.02122,1010.34,82.1959
01-01-2023 18:10,240.892,85.3611,23.6,456.5,21.9017,2.4604,16.7,26.1,-1.60319,0.846989,-2.65,3.67,234.059,1.17521,7.52873,1.50338,19.96850952,234.641,9.43409,8.9563,1010.34,81.532
01-01-2023 18:20,221.508,85.6628,61.1,456.8,21.4816,2.26805,16.1,25.5,-1.63944,0.83621,-2.56,4.39,234.351,0.00602541,7.57516,1.48537,19.60837026,233.535,8.17432,8.95938,1010.41,81.4309
01-01-2023 18:30,212.572,66.379,78.8,423.3,21.3573,2.6394,15.9,26,-1.69928,0.703525,-2.75,0.6,230.005,3.61015,7.69459,1.26285,16.4121505,230.389,8.26799,8.92952,1010.53,81.3033
01-01-2023 18:40,240.601,85.2928,-37.4,452.3,21.5338,2.66407,16.4,26.2,-1.61941,0.918915,-2.75,6.38,234.475,2.18123,6.94462,1.4158,20.38696096,233.845,8.71592,8.90555,1010.61,81.716
01-01-2023 18:50,188.08,68.9401,13.7,331.5,20.6051,2.64488,15.7,25.3,-1.63456,0.687818,-3.01,0.87,234.169,2.73105,6.6506,1.20632,18.13847845,233.713,8.71104,8.82891,1010.67,82.4636
01-01-2023 19:00,142.146,60.8734,15.3,379.4,19.3675,2.4014,16,25.1,-1.5543,0.778729,-3.29,1.87,224.699,3.29613,5.91087,1.01167,17.11537785,223.424,9.15617,8.72473,1010.74,83.6486
01-01-2023 19:10,128.976,63.6804,-50.2,295.2,19.1488,2.39163,15.9,24.7,-1.46365,1.01047,-3.37,6.02,224.599,2.60993,5.98502,1.38718,23.17757823,226.71,9.52317,8.66455,1010.69,84.6396
01-01-2023 19:20,221.477,84.5048,61.5,454.1,21.5582,2.78674,16.2,26.4,-1.60263,0.836248,-3.2,3.58,230.673,2.51575,6.91942,1.38429,20.00589998,233.056,10.0129,8.81674,1010.72,84.4417
01-01-2023 19:30,219.887,79.9111,-18.1,454.1,21.2851,2.26153,16.1,26,-1.65981,0.777077,-2.84,1.59,232.959,0.00468637,7.12708,1.4857,20.84577431,231.746,9.82665,8.86399,1010.88,83.925
01-01-2023 19:40,196.834,88.0153,44.6,460.4,20.9089,2.97701,16.1,26.1,-1.53327,0.966507,-2.75,5.93,232.674,1.30159,6.70807,1.25179,18.66093513,231.657,10.0741,8.88457,1010.96,84.0419
01-01-2023 19:50,140.565,45.8464,22.8,277.3,18.922,2.05261,15.9,24,-1.57235,0.781602,-2.65,1.95,226.059,0.00175496,6.92635,1.34605,19.43369007,223.532,8.63411,8.8111,1011.07,84.1773
01-01-2023 20:00,102.604,41.0972,-25.2,217.9,17.9193,2.2509,15.7,25.8,-1.3192,0.809186,-2.65,1.5,226.06,0.00149366,6.16569,0.855299,13.87190929,225.68,8.15591,8.76475,1011.17,84.671
01-01-2023 20:10,77.3213,39.6635,-19.1,232.4,17.3209,1.59767,15.5,23.4,-1.10091,0.937008,-2.65,0.96,222.387,3.8048,5.42187,1.06794,19.69682725,219.495,9.40781,8.68364,1011.22,84.8939
